Unnamed: 0,Year,District,IPC,Children,SC,SLL,ST,Women
2875,2019,Chittorgarh,502,13.0,0.0,311,0.0,0.0
2876,2019,Churu,1154,0.0,0.0,103,0.0,0.0
2877,2019,Dausa,1281,8.0,0.0,554,0.0,0.0
2878,2019,Dholpur,915,32.0,0.0,48,0.0,0.0
2879,2019,Dungarpur,57,11.0,0.0,226,0.0,0.0
2880,2019,Hanumangarh,847,21.0,0.0,176,0.0,0.0
2881,2019,Jaipur Rural,1868,65.0,0.0,121,0.0,0.0
2882,2019,Jaisalmer,189,11.0,0.0,122,0.0,0.0
2883,2019,Jalore,0,8.0,0.0,60,0.0,0.0
2884,2019,Jhalawar,28,58.0,0.0,5,0.0,0.0
2885,2019,Jhunjhunu,1720,3.0,0.0,352,0.0,0.0
2886,2019,Jodhpur Rural,369,6.0,0.0,11,0.0,0.0
2887,2019,Karauli,2203,15.0,0.0,137,0.0,0.0
2888,2019,Nagaur,979,32.0,0.0,139,0.0,0.0
2889,2019,Pali,2175,90.0,0.0,211,0.0,0.0
2890,2019,Pratapgarh,275,17.0,0.0,14,0.0,0.0
2922,2019,Rajsamand,3,18.0,0.0,0,0.0,0.0
2923,2019,Sawai Madhopur,1622,19.0,0.0,241,0.0,0.0
2924,2019,Sikar,2909,43.0,0.0,75,0.0,0.0
2925,2019,Sirohi,307,50.0,0.0,0,0.0,0.0
2926,2019,Tonk,660,13.0,0.0,20,0.0,0.0
2927,2019,Udaipur,432,33.0,0.0,375,0.0,0.0
2928,2019,Ariyalur,64,18.0,0.0,0,0.0,0.0
2929,2019,Chennai,232,243.0,0.0,71,0.0,1.0
2930,2019,Coimbatore,246,54.0,0.0,79,0.0,0.0
2931,2019,Cuddalore,78,82.0,0.0,107,0.0,0.0
2932,2019,Dharmapuri,94,57.0,0.0,0,0.0,0.0
2933,2019,Dindigul,655,69.0,0.0,50,0.0,0.0
2934,2019,Erode,203,74.0,0.0,324,0.0,0.0
2935,2019,Kanchipuram,2493,56.0,0.0,590,0.0,0.0
2936,2019,Kanyakumari,46,87.0,0.0,139,0.0,0.0
2937,2019,Karur,154,23.0,0.0,13,0.0,0.0
2938,2019,Krishnagiri,61,69.0,0.0,28,0.0,0.0
2939,2019,Madurai,89,65.0,0.0,51,0.0,0.0
2940,2019,Nagapattinam,0,60.0,0.0,6,0.0,0.0
2941,2019,Namakkal,469,47.0,0.0,46,0.0,0.0
2942,2019,Nilgiris,344,31.0,0.0,339,0.0,0.0
2943,2019,Perambalur,0,50.0,0.0,0,0.0,0.0
2944,2019,Salem,551,70.0,0.0,0,0.0,0.0
2945,2019,Thanjavur,123,48.0,0.0,0,0.0,0.0
2946,2019,Theni,42,102.0,0.0,367,0.0,0.0
2947,2019,Thoothukudi,296,102.0,0.0,27,0.0,0.0
2948,2019,Tiruppur,19,44.0,0.0,0,0.0,0.0
2949,2019,Vellore,646,136.0,0.0,189,0.0,0.0
2950,2019,Virudhunagar,1635,71.0,0.0,254,0.0,0.0
2951,2019,Adilabad,24,34.0,0.0,11,0.0,0.0
2952,2019,Bhadradri Kothagudem,90,119.0,0.0,35,0.0,0.0
2953,2019,Kamareddy ,153,,,2,,
2954,2019,Mahabubabad,41,40.0,0.0,0,0.0,0.0
2955,2019,Medak,514,52.0,0.0,86,0.0,0.0
2956,2019,Nagarkurnool,216,36.0,0.0,36,0.0,0.0
2957,2019,Nalgonda,1142,133.0,0.0,18,0.0,0.0
2958,2019,Nirmal,56,24.0,0.0,12,0.0,0.0
2959,2019,Sangareddy,738,46.0,0.0,0,0.0,0.0
2960,2019,Suryapet,586,90.0,0.0,3,0.0,0.0
2961,2019,Vikarabad,114,95.0,0.0,21,0.0,0.0
2962,2019,Wanaparthy,32,28.0,0.0,11,0.0,0.0
2964,2019,Dhalai,0,22.0,0.0,0,0.0,0.0
2965,2019,Gomati,53,18.0,0.0,0,0.0,0.0
2966,2019,Unakoti,35,22.0,0.0,0,0.0,0.0
2967,2019,Agra,2880,261.0,0.0,580,0.0,0.0
2968,2019,Aligarh,920,167.0,0.0,237,0.0,0.0
2969,2019,Prayagraj,239,71.0,0.0,314,0.0,0.0
2970,2019,Ambedkar Nagar,0,42.0,0.0,42,0.0,0.0
2971,2019,Amethi,0,108.0,0.0,47,0.0,0.0
2972,2019,Amroha,1032,41.0,0.0,228,0.0,0.0
2973,2019,Auraiya,759,88.0,0.0,159,0.0,0.0
2974,2019,Azamgarh,388,118.0,0.0,418,0.0,0.0
2975,2019,Baghpat,742,54.0,0.0,50,0.0,0.0
2976,2019,Bahraich,190,126.0,0.0,215,0.0,0.0
2977,2019,Ballia,0,98.0,0.0,0,0.0,0.0
3010,2019,Banda,62,67.0,0.0,59,0.0,0.0
3011,2019,Barabanki,0,102.0,0.0,754,0.0,0.0
3012,2019,Bareilly,2628,212.0,0.0,7738,0.0,0.0
3013,2019,Basti,290,52.0,0.0,370,0.0,0.0
3014,2019,Bijnor,156,124.0,0.0,479,0.0,0.0
3015,2019,Chitrakoot,316,17.0,0.0,37,0.0,0.0
3016,2019,Deoria,0,32.0,0.0,0,0.0,0.0
3017,2019,Etah,55,88.0,0.0,91,0.0,0.0
3018,2019,Etawah,64,36.0,0.0,22,0.0,0.0
3019,2019,Ayodhya,110,70.0,0.0,72,0.0,0.0
3020,2019,Fatehpur,609,68.0,0.0,137,0.0,0.0
3021,2019,Firozabad,866,118.0,0.0,33,0.0,0.0
3022,2019,Ghaziabad,198,224.0,0.0,1412,0.0,0.0
3023,2019,Ghazipur,327,165.0,0.0,356,0.0,0.0
3024,2019,Gonda,0,77.0,0.0,0,0.0,0.0
3025,2019,Gorakhpur,1949,234.0,0.0,1924,0.0,0.0
3058,2019,Hapur,246,75.0,0.0,1167,0.0,0.0
3059,2019,Hardoi,43,136.0,0.0,5581,0.0,0.0
3060,2019,Hathras,496,80.0,0.0,33,0.0,0.0
3061,2019,Jalaun,644,53.0,0.0,0,0.0,0.0
3062,2019,Jaunpur,38,83.0,0.0,0,0.0,0.0
3063,2019,Jhansi,268,61.0,0.0,196,0.0,0.0
3064,2019,Kannauj,420,69.0,0.0,165,0.0,0.0
3065,2019,Kanpur Dehat,0,114.0,0.0,6764,0.0,0.0
3066,2019,Kanpur Nagar,3445,243.0,0.0,81,0.0,0.0
3067,2019,Kasganj,545,83.0,0.0,917,0.0,0.0
3068,2019,Kaushambi,833,22.0,0.0,1574,0.0,0.0
3069,2019,Kushi Nagar,0,90.0,0.0,691,0.0,0.0
3070,2019,Lalitpur,495,29.0,0.0,26,0.0,0.0
3072,2019,Maharajganj,576,297.0,0.0,33,0.0,0.0
3073,2019,Mahoba,75,56.0,0.0,39,0.0,0.0
3074,2019,Mainpuri,892,82.0,0.0,448,0.0,0.0
3075,2019,Mathura,2162,121.0,0.0,382,0.0,0.0
3076,2019,Mau,400,70.0,0.0,193,0.0,0.0
3077,2019,Meerut,822,97.0,0.0,393,0.0,0.0
3078,2019,Mirzapur,181,56.0,0.0,369,0.0,0.0
3079,2019,Moradabad,160,155.0,0.0,328,0.0,0.0
3080,2019,Muzaffarnagar,694,71.0,0.0,184,0.0,0.0
3081,2019,Pilibhit,134,76.0,0.0,361,0.0,0.0
3114,2019,Rampur,473,80.0,0.0,524,0.0,0.0
3115,2019,Saharanpur,618,130.0,0.0,554,0.0,0.0
3116,2019,Sambhal,307,88.0,0.0,280,0.0,0.0
3117,2019,Sant Kabirnagar,99,48.0,0.0,51,0.0,0.0
3118,2019,Shahjahanpur,323,138.0,0.0,0,0.0,0.0
3119,2019,Shamli,433,45.0,0.0,250,0.0,0.0
3120,2019,Sitapur,299,256.0,0.0,986,0.0,0.0
3121,2019,Sonbhadra,425,99.0,0.0,60,0.0,0.0
3122,2019,Bhadohi,38,21.0,0.0,25,0.0,0.0
3123,2019,Sultanpur,0,69.0,0.0,5,0.0,0.0
3124,2019,Unnao,0,151.0,0.0,0,0.0,0.0
3125,2019,Varanasi,648,151.0,0.0,302,0.0,0.0
3126,2019,Almora,28,3.0,0.0,4,0.0,0.0
3127,2019,Bageshwar,50,6.0,0.0,4,0.0,0.0
3128,2019,Chamoli,7,10.0,0.0,4,0.0,0.0
3129,2019,Champawat,12,13.0,0.0,0,0.0,0.0
3130,2019,Dehradun,20,18.0,0.0,58,0.0,0.0
3131,2019,Haridwar,695,176.0,0.0,398,0.0,0.0
3132,2019,Nainital,35,14.0,0.0,16,0.0,0.0
3133,2019,Pithoragarh,6,12.0,0.0,1,0.0,0.0
3134,2019,Rudra Prayag,17,8.0,0.0,9,0.0,0.0
3135,2019,Udhamsingh Nagar,1272,102.0,0.0,56,0.0,0.0
3136,2019,Uttarkashi,4,18.0,0.0,2,0.0,0.0
3137,2019,Alipurduar,240,89.0,0.0,19,0.0,0.0
3138,2019,Bankura,284,32.0,0.0,0,0.0,0.0
3139,2019,Birbhum,268,105.0,2.0,51,0.0,0.0
3140,2019,Coochbehar,161,61.0,0.0,173,0.0,0.0
3141,2019,Dakshin Dinajpur,545,16.0,0.0,8,0.0,0.0
3142,2019,Darjeeling,476,46.0,1.0,101,0.0,0.0
3143,2019,Jalpaiguri,956,117.0,1.0,100,0.0,0.0
3144,2019,Jhargram,318,29.0,2.0,0,0.0,0.0
3145,2019,Kolkata,2172,234.0,14.0,44,0.0,0.0
3146,2019,Malda,685,199.0,0.0,98,0.0,0.0
3149,2019,Paschim Medinipur,1868,91.0,16.0,13,0.0,0.0
3150,2019,Purulia,376,25.0,3.0,10,0.0,0.0
3152,2019,Kalimpong,53,28.0,3.0,34,0.0,0.0
3153,2019,Purba Bardhaman,3024,66.0,7.0,70,0.0,0.0
3154,2019,South Andaman,3,35.0,0.0,3,0.0,0.0
3155,2019,Chandigarh,150,13.0,0.0,2,0.0,0.0
3156,2019,Daman,18,13.0,0.0,2,0.0,0.0
3157,2019,Diu,0,4.0,0.0,0,0.0,0.0
3158,2019,New Delhi,42,19.0,0.0,2,0.0,0.0
3159,2019,Shahdara,40,104.0,0.0,5,0.0,0.0
3160,2019,Lakshadweep,22,25.0,0.0,10,0.0,0.0
3161,2019,Karaikal,0,0.0,0.0,0,0.0,0.0
3162,2019,Puducherry,221,50.0,0.0,67,0.0,0.0
3163,2020,Anantapur,974,46.0,0.0,7,0.0,0.0
3164,2020,Chittoor,664,24.0,0.0,22,0.0,0.0
3165,2020,East Godavari,130,65.0,0.0,461,0.0,0.0
3166,2020,Guntur,246,5.0,0.0,0,0.0,0.0
3167,2020,Krishna,548,5.0,0.0,0,0.0,0.0
3168,2020,Kurnool,6762,49.0,0.0,209,0.0,0.0
3169,2020,Nellore,2158,82.0,0.0,9,0.0,0.0
3170,2020,Srikakulam,2910,2.0,0.0,194,0.0,0.0
3171,2020,Visakhapatnam,1269,24.0,0.0,64,0.0,0.0
3172,2020,Vizianagaram,2384,31.0,0.0,297,0.0,0.0
3173,2020,West Godavari,907,23.0,0.0,8,0.0,0.0
3174,2020,Anjaw,2,0.0,0.0,0,0.0,0.0
3175,2020,Changlang,17,0.0,0.0,0,0.0,0.0
3176,2020,Dibang Valley,2,0.0,0.0,0,0.0,0.0
3177,2020,Kurung Kumey,2,2.0,0.0,0,0.0,0.0
3178,2020,Lohit,14,0.0,0.0,2,0.0,0.0
3179,2020,Longding,16,0.0,0.0,10,0.0,0.0
3180,2020,Lower Dibang Valley,4,1.0,0.0,1,0.0,0.0
3181,2020,Tawang,9,0.0,0.0,0,0.0,0.0
3182,2020,Tirap,10,0.0,0.0,0,0.0,0.0
3183,2020,Namsai,0,2.0,0.0,1,0.0,0.0
3184,2020,Siang,20,0.0,0.0,2,0.0,0.0
3185,2020,Kamle,10,0.0,0.0,3,0.0,0.0
3186,2020,Lower Siang,17,0.0,0.0,0,0.0,0.0
3187,2020,Leparada,13,0.0,0.0,0,0.0,0.0
3189,2020,Barpeta,1240,116.0,0.0,0,0.0,0.0
3190,2020,Baksa,5,31.0,0.0,2,0.0,0.0
3191,2020,Bongaigaon,533,77.0,0.0,24,0.0,0.0
3192,2020,Cachar,1666,32.0,0.0,363,0.0,0.0
3193,2020,Chirang,53,56.0,0.0,27,0.0,0.0
3194,2020,Darrang,321,91.0,0.0,4,0.0,0.0
3195,2020,Dhemaji,192,42.0,0.0,7,0.0,0.0
3196,2020,Dhubri,141,120.0,0.0,242,0.0,0.0
3197,2020,Dibrugarh,867,91.0,0.0,79,0.0,0.0
3198,2020,Goalpara,106,35.0,0.0,0,0.0,0.0
3199,2020,Golaghat,567,35.0,0.0,41,0.0,0.0
3200,2020,Hailakandi,60,43.0,0.0,30,0.0,0.0
3201,2020,Jorhat,1296,42.0,0.0,54,0.0,0.0
3202,2020,Karbi Anglong,162,19.0,0.0,32,0.0,0.0
3203,2020,Karimganj,1123,35.0,0.0,2,0.0,0.0
3204,2020,Kokrajhar,672,48.0,0.0,221,0.0,0.0
3205,2020,Lakhimpur,117,96.0,0.0,26,0.0,0.0
3206,2020,Morigaon,311,58.0,0.0,106,0.0,0.0
3207,2020,Dima Hasao,39,13.0,0.0,0,0.0,0.0
3208,2020,Nagaon,2309,105.0,0.0,228,0.0,0.0
3209,2020,Nalbari,96,63.0,0.0,51,0.0,0.0
3210,2020,Sonitpur,1348,25.0,0.0,266,0.0,0.0
3211,2020,Tinsukia,117,62.0,0.0,0,0.0,0.0
3212,2020,Udalguri,217,27.0,0.0,0,0.0,0.0
3213,2020,Majuli,63,16.0,0.0,2,0.0,0.0
3214,2020,Biswanath,200,54.0,0.0,0,0.0,0.0
3215,2020,Hojai,18,41.0,0.0,0,0.0,0.0
3216,2020,Charaideo,57,21.0,0.0,46,0.0,0.0
3217,2020,Araria,0,48.0,0.0,0,0.0,0.0
3218,2020,Arwal,0,8.0,0.0,0,0.0,0.0
3219,2020,Aurangabad,0,37.0,0.0,21,0.0,0.0
3220,2020,Banka,0,21.0,0.0,16,0.0,0.0
3221,2020,Begusarai,0,14.0,0.0,4,0.0,0.0
3222,2020,Bhagalpur,0,50.0,0.0,0,0.0,0.0
3223,2020,Bhojpur,0,50.0,0.0,0,0.0,0.0
3224,2020,Buxar,0,38.0,0.0,4,0.0,0.0
3225,2020,Darbhanga,0,41.0,0.0,57,0.0,0.0
3226,2020,Gaya,11,83.0,0.0,6,0.0,0.0
3227,2020,Gopalganj,0,11.0,0.0,0,0.0,0.0
3228,2020,Jamui,0,24.0,0.0,3,0.0,0.0
3229,2020,Jehanabad,0,20.0,0.0,2,0.0,0.0
3230,2020,Katihar,0,51.0,0.0,0,0.0,0.0
3231,2020,Khagaria,0,26.0,0.0,0,0.0,0.0
3232,2020,Kishanganj,35,31.0,0.0,57,0.0,0.0
3233,2020,Lakhisarai,0,24.0,0.0,3,0.0,0.0
3234,2020,Madhepura,0,36.0,0.0,16,0.0,0.0
3235,2020,Madhubani,0,38.0,0.0,0,0.0,0.0
3236,2020,Munger,0,55.0,0.0,15,0.0,0.0
3237,2020,Muzaffarpur,1,62.0,0.0,34,0.0,0.0
3238,2020,Nalanda,0,69.0,0.0,0,0.0,0.0
3239,2020,Patna,9,127.0,0.0,6,0.0,0.0
3240,2020,Rohtas,1,40.0,0.0,7,0.0,0.0
3241,2020,Saharsa,0,6.0,0.0,10,0.0,0.0
3242,2020,Samastipur,0,41.0,0.0,32,0.0,0.0
3243,2020,Saran,4,47.0,0.0,5,0.0,0.0
3244,2020,Sheikhpura,0,29.0,0.0,0,0.0,0.0
3245,2020,Sheohar,0,6.0,0.0,3,0.0,0.0
3246,2020,Sitamarhi,67,35.0,0.0,22,0.0,0.0
3247,2020,Siwan,4,35.0,0.0,5,0.0,0.0
3248,2020,Supaul,0,32.0,0.0,22,0.0,0.0
3249,2020,Vaishali,0,25.0,0.0,0,0.0,0.0
3250,2020,Balod,879,81.0,0.0,11,0.0,0.0
3251,2020,Balrampur,574,78.0,0.0,12,0.0,0.0
3283,2020,Bilaspur,0,99.0,0.0,0,0.0,0.0
3315,2020,Dhamtari,1031,76.0,0.0,3,0.0,0.0
3316,2020,Durg,0,135.0,0.0,10,0.0,0.0
3317,2020,Jashpur,84,80.0,0.0,33,0.0,0.0
3318,2020,Kabirdham,65,58.0,0.0,7,0.0,0.0
3319,2020,Kanker,279,53.0,0.0,7,0.0,0.0
3320,2020,Kondagaon,0,43.0,0.0,1,0.0,0.0
3321,2020,Korba,478,72.0,0.0,0,0.0,0.0
3322,2020,Koriya,167,60.0,0.0,7,0.0,0.0
3323,2020,Mahasamund,128,54.0,0.0,5,0.0,0.0
3324,2020,Narayanpur,1,29.0,0.0,1,0.0,0.0
3325,2020,Raigarh,183,126.0,0.0,17,0.0,0.0
3326,2020,Raipur,285,230.0,0.0,223,0.0,0.0
3327,2020,Rajnandgaon,43,61.0,0.0,28,0.0,0.0
3328,2020,Sukma,43,16.0,0.0,4,0.0,0.0
3329,2020,Surajpur,25,105.0,0.0,8,0.0,0.0
3330,2020,North Goa,5,2.0,0.0,7,0.0,0.0
3331,2020,South Goa,8,2.0,0.0,3,0.0,0.0
3332,2020,Amreli,6527,70.0,0.0,0,0.0,0.0
3333,2020,Anand,220,93.0,0.0,63,0.0,0.0
3334,2020,Banaskantha,0,42.0,0.0,0,0.0,0.0
3335,2020,Bharuch,116,93.0,0.0,20,0.0,0.0
3336,2020,Bhavnagar,1186,95.0,0.0,49,0.0,0.0
3337,2020,Botad,168,39.0,0.0,17,0.0,0.0
3338,2020,Dahod,29,95.0,0.0,68,0.0,0.0
3339,2020,Dang,2,1.0,0.0,0,0.0,0.0
3340,2020,Gandhinagar,10,68.0,0.0,8,0.0,0.0
3341,2020,Gir Somnath,259,43.0,0.0,3066,0.0,0.0
3342,2020,Jamnagar,60,46.0,0.0,4,0.0,0.0
3343,2020,Junagadh,3089,36.0,0.0,6415,0.0,1.0
3344,2020,Kheda,76,86.0,0.0,0,0.0,0.0
3345,2020,Mahisagar,12,46.0,0.0,33,0.0,0.0
3346,2020,Mehsana,19,69.0,0.0,23,0.0,0.0
3347,2020,Morbi,80,51.0,0.0,19,0.0,0.0
3348,2020,Narmada,8,34.0,0.0,19,0.0,0.0
3349,2020,Navsari,113,27.0,0.0,22,0.0,0.0
3350,2020,Panchmahal,211,81.0,0.0,195,0.0,0.0
3351,2020,Patan,28,56.0,0.0,19,0.0,0.0
3352,2020,Porbandar,4308,11.0,0.0,6,0.0,0.0
3353,2020,Sabarkantha,7,39.0,0.0,0,0.0,0.0
3354,2020,Surendranagar,101,23.0,0.0,72,0.0,0.0
3355,2020,Tapi,844,13.0,0.0,385,0.0,0.0
3356,2020,Valsad,17,94.0,0.0,52,0.0,0.0
3357,2020,Ambala,1635,85.0,0.0,56,0.0,0.0
3358,2020,Bhiwani,684,87.0,0.0,14,0.0,0.0
3359,2020,Faridabad,700,194.0,0.0,104,0.0,0.0
3360,2020,Fatehabad,156,58.0,0.0,29,0.0,0.0
3361,2020,Gurugram,1250,173.0,0.0,81,0.0,0.0
3362,2020,Jhajjar,544,58.0,0.0,73,0.0,0.0
3363,2020,Jind,722,77.0,0.0,37,0.0,0.0
3364,2020,Kaithal,251,50.0,0.0,20,0.0,0.0
3365,2020,Karnal,260,126.0,0.0,91,0.0,0.0
3366,2020,Kurukshetra,642,97.0,0.0,70,0.0,0.0
3368,2020,Palwal,654,88.0,0.0,88,0.0,0.0
3369,2020,Panchkula,614,48.0,0.0,16,0.0,0.0
3370,2020,Panipat,1449,109.0,0.0,153,0.0,0.0
3371,2020,Rewari,859,83.0,0.0,105,0.0,0.0
3372,2020,Rohtak,828,88.0,0.0,112,0.0,0.0
3373,2020,Sirsa,180,98.0,0.0,47,0.0,0.0
3374,2020,Sonipat,505,86.0,0.0,102,0.0,0.0
3375,2020,Yamunanagar,376,95.0,0.0,119,0.0,0.0
3376,2020,Charkhi Dadri,65,22.0,0.0,26,0.0,0.0
3409,2020,Chamba,6,1.0,0.0,4,0.0,0.0
3410,2020,Hamirpur,0,0.0,0.0,50,0.0,0.0
3442,2020,Kangra,36,5.0,1.0,15,0.0,0.0
3443,2020,Kinnaur,4,0.0,3.0,4,0.0,0.0
3444,2020,Kullu,24,5.0,0.0,165,0.0,0.0
3445,2020,Mandi,34,8.0,0.0,5,0.0,0.0
3446,2020,Shimla,44,2.0,0.0,75,0.0,0.0
3447,2020,Sirmaur,1,9.0,0.0,3,0.0,0.0
3448,2020,Solan,15,2.0,0.0,4,0.0,0.0
3449,2020,Una,0,4.0,0.0,70,0.0,0.0
3450,2020,Bokaro,204,71.0,0.0,0,0.0,0.0
3451,2020,Chatra,119,42.0,0.0,38,0.0,0.0
3452,2020,Deoghar,582,24.0,0.0,64,0.0,0.0
3453,2020,Dhanbad,1044,132.0,0.0,56,0.0,0.0
3454,2020,Dumka,26,37.0,0.0,61,0.0,0.0
3455,2020,Garhwa,258,88.0,0.0,208,0.0,0.0
3456,2020,Giridih,492,10.0,0.0,235,0.0,0.0
3457,2020,Godda,967,11.0,0.0,95,0.0,0.0
3458,2020,Gumla,48,56.0,0.0,26,0.0,0.0
3459,2020,Hazaribagh,558,42.0,0.0,120,0.0,0.0
3460,2020,Jamtara,40,24.0,0.0,45,0.0,0.0
3461,2020,Khunti,72,12.0,0.0,24,0.0,0.0
3462,2020,Koderma,45,21.0,0.0,20,0.0,0.0
3463,2020,Latehar,23,13.0,0.0,131,0.0,0.0
3464,2020,Pakur,82,0.0,0.0,31,0.0,0.0
3465,2020,Palamu,70,84.0,0.0,195,0.0,0.0
3466,2020,Ramgarh,59,28.0,0.0,24,0.0,0.0
3467,2020,Ranchi,794,65.0,0.0,393,0.0,0.0
3468,2020,Sahebganj,146,53.0,0.0,8,0.0,0.0
3469,2020,Simdega,159,15.0,0.0,0,0.0,0.0
3470,2020,Bagalkot,38,35.0,0.0,2,0.0,0.0
3471,2020,Bidar,9,36.0,0.0,12,0.0,0.0
3472,2020,Vijayapura,165,55.0,0.0,1,0.0,0.0
3473,2020,Chikkamagaluru,171,82.0,0.0,83,0.0,0.0
3474,2020,Chitradurga,76,73.0,0.0,6,2.0,1.0
3475,2020,Dakshina Kannada,52,66.0,0.0,69,0.0,0.0
3476,2020,Davanagere,44,64.0,0.0,7,0.0,0.0
3477,2020,Dharwad,5,22.0,0.0,0,0.0,0.0
3478,2020,Gadag,26,18.0,0.0,3,0.0,0.0
3479,2020,Hassan,257,93.0,0.0,67,0.0,0.0
3480,2020,Haveri,2,61.0,0.0,21,0.0,0.0
3481,2020,Kodagu,34,81.0,0.0,33,0.0,0.0
3482,2020,Kolar,21,48.0,0.0,8,0.0,0.0
3483,2020,Koppal,232,75.0,0.0,9,0.0,0.0
3484,2020,Mandya,172,81.0,0.0,35,0.0,0.0
3485,2020,Raichur,109,78.0,1.0,0,0.0,0.0
3486,2020,Ramanagara,42,83.0,0.0,6,0.0,0.0
3487,2020,Shimoga,57,144.0,0.0,40,0.0,0.0
3488,2020,Udupi,168,53.0,0.0,11,0.0,0.0
3489,2020,Uttara Kannada,148,49.0,0.0,61,0.0,0.0
3490,2020,Idukki,460,161.0,0.0,40,0.0,0.0
3491,2020,Kannur,275,175.0,0.0,0,0.0,0.0
3492,2020,Kottayam,898,100.0,0.0,0,0.0,0.0
3493,2020,Malappuram,488,236.0,0.0,11,0.0,0.0
3494,2020,Palakkad,140,163.0,0.0,1,0.0,0.0
3495,2020,Pathanamthitta,216,136.0,0.0,15,0.0,0.0
3496,2020,Alirajpur,26,45.0,0.0,0,0.0,0.0
3497,2020,Anuppur,40,71.0,0.0,10,0.0,0.0
3498,2020,Ashok Nagar,47,124.0,0.0,4,0.0,0.0
3499,2020,Balaghat,12,113.0,0.0,43,0.0,0.0
3500,2020,Barwani,3,126.0,0.0,6,0.0,0.0
3501,2020,Betul,0,95.0,0.0,55,0.0,0.0
3502,2020,Bhind,293,87.0,0.0,40,0.0,0.0
3503,2020,Bhopal,559,289.0,0.0,93,0.0,0.0
3504,2020,Burhanpur,8,58.0,0.0,40,0.0,0.0
3505,2020,Chhatarpur,340,174.0,0.0,0,0.0,0.0
3506,2020,Chhindwara,1874,70.0,0.0,0,0.0,0.0
3507,2020,Damoh,24,84.0,0.0,19,0.0,0.0
3508,2020,Datia,17,38.0,0.0,4,0.0,0.0
3509,2020,Dewas,56,187.0,0.0,47,0.0,0.0
3510,2020,Dhar,18,195.0,0.0,27,0.0,0.0
3511,2020,Dindori,70,63.0,0.0,11,0.0,0.0
3512,2020,Guna,1246,135.0,0.0,30,0.0,0.0
3513,2020,Gwalior,35,195.0,0.0,15,0.0,0.0
3514,2020,Harda,6,65.0,0.0,0,0.0,0.0
3515,2020,Hoshangabad,16,109.0,0.0,10,0.0,0.0
3516,2020,Indore,101,294.0,0.0,51,0.0,0.0
3517,2020,Jabalpur,482,227.0,0.0,0,0.0,0.0
3518,2020,Jhabua,6,34.0,0.0,24,0.0,0.0
3519,2020,Katni,75,68.0,0.0,0,0.0,0.0
3520,2020,Khandwa,1566,112.0,0.0,46,0.0,0.0
3521,2020,Khargone,44,204.0,0.0,43,0.0,0.0
3522,2020,Mandla,4,46.0,0.0,13,0.0,0.0
3523,2020,Mandsaur,25,91.0,0.0,65,0.0,0.0
3524,2020,Morena,105,84.0,0.0,5,0.0,0.0
3525,2020,Narsinghpur,23,76.0,0.0,16,0.0,0.0
3526,2020,Neemuch,5,52.0,0.0,27,0.0,0.0
3527,2020,Panna,17,76.0,0.0,30,0.0,0.0
3528,2020,Raisen,319,147.0,0.0,0,0.0,0.0
3529,2020,Rajgarh,477,117.0,0.0,23,0.0,0.0
3530,2020,Ratlam,82,175.0,0.0,2,0.0,0.0
3531,2020,Rewa,3999,156.0,0.0,32,0.0,0.0
3532,2020,Sagar,41,251.0,0.0,43,0.0,0.0
3533,2020,Satna,0,161.0,0.0,0,0.0,0.0
3534,2020,Seoni,804,63.0,0.0,101,0.0,0.0
3535,2020,Shahdol,0,98.0,0.0,20,0.0,0.0
3536,2020,Shajapur,22,104.0,0.0,16,0.0,0.0
3537,2020,Sheopur,32,21.0,0.0,12,0.0,0.0
3538,2020,Shivpuri,2413,98.0,0.0,112,0.0,0.0
3539,2020,Sidhi,10,61.0,0.0,11,0.0,0.0
3540,2020,Sehore,9,113.0,0.0,17,0.0,0.0
3541,2020,Singrauli,7,59.0,0.0,9,0.0,0.0
3542,2020,Tikamgarh,37,71.0,0.0,7,0.0,0.0
3543,2020,Ujjain,3467,4.0,0.0,107,0.0,0.0
3544,2020,Umaria,25,41.0,0.0,0,0.0,0.0
3545,2020,Vidisha,18,161.0,0.0,30,0.0,0.0
3547,2020,Ahmednagar,0,127.0,0.0,0,0.0,0.0
3548,2020,Akola,147,105.0,0.0,116,0.0,0.0
3549,2020,Beed,15,144.0,0.0,19,0.0,0.0
3550,2020,Bhandara,31,67.0,0.0,75,0.0,0.0
3551,2020,Buldhana,2,135.0,0.0,5,0.0,0.0
3552,2020,Chandrapur,324,137.0,0.0,64,0.0,0.0
3553,2020,Dhule,128,57.0,0.0,121,0.0,0.0
3554,2020,Gadchiroli,12,54.0,0.0,23,0.0,0.0
3555,2020,Gondia,117,59.0,0.0,76,0.0,0.0
3556,2020,Hingoli,7,37.0,0.0,16,0.0,0.0
3557,2020,Jalgaon,148,121.0,0.0,86,0.0,0.0
3558,2020,Jalna,686,191.0,0.0,61,0.0,0.0
3559,2020,Kolhapur,125,130.0,0.0,124,0.0,0.0
3560,2020,Latur,2,57.0,0.0,12,0.0,0.0
3561,2020,Nanded,24,120.0,0.0,4,0.0,0.0
3562,2020,Nandurbar,3038,36.0,0.0,7,0.0,0.0
3563,2020,Osmanabad,20,56.0,0.0,37,0.0,0.0
3564,2020,Palghar,16,55.0,0.0,283,0.0,0.0
3565,2020,Parbhani,25,84.0,0.0,14,0.0,0.0
3566,2020,Raigad,79,64.0,0.0,27,0.0,0.0
